,text,user
4299,@JoeBiden @RudyGiuliani  Lawyers still unable to find parents for 545 migrant kids separated by Trump administration,HC72495791
4300,@JoeBiden Say no to the Commie Democrats...TRUMP 2020,1licorice1
4301,@JoeBiden What if i don't love America due to our failures to provide healthcare to all americans through a single… https://t.co/heZeTgXoy3,TheBrianest
4302,@JoeBiden Couldn't love this any more! Sam Elliot could read anything and make it sound even more American-… https://t.co/9mlTwRU1E6,ReelDaveThomas
4303,"@JoeBiden I worked with them for years.   If you really get to know them, they even have a sense of humor.  For cer… https://t.co/KpEaeGo3mx",chrissyzee
4304,@JoeBiden You think a fetus becomes a human as it passes thru the birth canal.,SpiderKenX
4305,@JoeBiden Yes. Listening to nurse scientists is a great thing. I can’t believe that has to be said.… https://t.co/EdUu9rEGgK,Fnpmaf
4306,@JoeBiden https://t.co/kKHDwfVVzS,Encintas
4307,RT @kishineff: @JoeBiden So why do you ignore the scientists that say we need to ban fracking? Or when they say we need to get to carbon ne…,its_marco_brolo
4308,"@JoeBiden Joe,  you will be in jail !!! https://t.co/kW5auVQ4AN",godfather3721
4309,@JoeBiden 🚨tictac🚔tictac🚨,OsKaGu
4310,RT @BobPersis: @JoeBiden One vote could be the difference between winning and losing a precinct.  One precinct could win a state.  One stat…,JasminLucci
4311,@JoeBiden What? Same stuff Trump has done but with kinder words. Everything you say you're gonna do Trump is doing 🙄,crazyhouse3
4312,RT @BobPersis: @JoeBiden YOUR VOTE COUNTS  (1) LBJ won his Primary Runoff by 87 votes in 1948  (2) Congressional race in Indiana was decide…,JasminLucci
4313,"RT @paulyoungcpa: @JoeBiden @JoeBiden must be desperate to pull out @BarackObama, especially as many of Obama's policies were a disaster! O…",cr100064
4314,@JoeBiden @JoeBiden tell us how dirty you are! https://t.co/b5I5avuBzH,australialotus
4315,@JoeBiden @KamalaHarris Love this bday wish @ JoeBiden,krisdell29
4316,@JoeBiden https://t.co/dfvr7AgFoG,missydpr
4317,@JoeBiden @SenKamalaHarris  How soon we forget what we say we stand for then both completely change??? https://t.co/xCTKvctGT9,kjs3964
4318,"@JoeBiden @KamalaHarris How do you figure, Joe? I haven't seen any proof of it at all. On the other hand, there is… https://t.co/CO1dT4vwaa",TheRIGH56476028
4319,@JoeBiden You look like a walking skeleton,zaino_j
4320,@JoeBiden  @KamalaHarris @NASA @SpaceX Would a Biden/Harris administration work to broaden the space commercializat… https://t.co/ohH7ydjEdn,UncleSAMurai
4321,@JoeBiden What did you get from China?  How did you cover for Hunter?  Why did you sully the office of VP?,BubbaLong6
4322,RT @Rosemarie4311: @JoeBiden https://t.co/YegWgeqhoe,Soulchild_Tee
4323,@JoeBiden https://t.co/d8iYeAZ8Mh,WilliamJamesHo5
4324,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,ralpekz
4325,@JoeBiden go get em Joe! Sending support from Canada! Donnie hates us! Canada and the US should be best friends. Not uncomfortable allies!,TCDecepticon
4326,RT @official_wins: @JoeBiden Run this ad even after Nov 3rd. Love Sam Elliot . Go Texas!!!,annettewithers
4327,@JoeBiden https://t.co/hR73Avxj6o,Davejets76
4328,@JoeBiden Make ur vote count....vote for Biden,tshomed
4329,@JoeBiden Sleepy ... no you’re not,chuckomatic5656
4330,"RT @Patrykia: @JoeBiden Goldman Sachs says Democratic sweep would unleash 'substantially' more stimulus  A Democratic ""blue wave"" could coo…",gr888shopper
4331,"@JoeBiden Joe,  you will be in jail !!!",godfather3721
4332,@JoeBiden Get your pacifier and snot rags ready. It's about to get bumpy for you in the basement. Not even the ultr… https://t.co/8hpr2NMvVM,Kramer_Maniac
4333,@JoeBiden https://t.co/f9e454k2gl,Abraham_Linksis
4334,@JoeBiden @KamalaHarris Happy birthday,ArihoKevin4
4335,"@JoeBiden Which means vote for Trump, I agree to this",KGroniew
4336,@JoeBiden Lawyers still unable to find parents for 545 migrant kids separated by Trump administration,HC72495791
4337,"@JoeBiden We already do, and we are unified for President Trump!",DKassteen
4338,@JoeBiden #BeatHimLikeADrum. #DumpTrump2020.,PseudoTaxPro
4339,@JoeBiden Are you ready for the attacks on Thursday? Why are you doing this debate? This is foolish to give this gu… https://t.co/fZD9D4k4vQ,deeb_david
4340,@JoeBiden I pray many times a day for Biden to be President! 🙏 Biden is a gift fromGod! Biden and Harris will be a… https://t.co/WNft1N8gd0,Susan49660681
4341,RT @RealAme22568674: @JoeBiden PELOSI BLOCKED FIRST STIMULUS4; 1.$35MILLION 4KENNEDY CENTER 4PERFORMING ARTS 2. PERMANENT AMNESTY 4ILLEGAL…,janedoe21931321
4342,@JoeBiden Nah,JohnConnell5
4343,@JoeBiden Can you overcome the information on Hunter's laptop now,Joshua_esudu
4344,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,KangzofAmerica
4345,@JoeBiden I thought we were doing this already?!?  I think BLM reignited racial tensions that had faded away for many of us ☹️,Average71901249
4346,@JoeBiden @CNN @CBSNews @heraldleader @ThePlainDealer @DMRegister @MiamiHerald @MSNBC @WSJ @nytimes @chicagotribune… https://t.co/Sx0dJQ2tMV,mrbc1848vu
4347,@JoeBiden We will believe the scientists when one tells the truth about what is going on. And Dr. Falsey can not be trusted,tof_ingbad
4348,@JoeBiden Lockdowns coming!,DSmykal
4349,"@JoeBiden When you’ve spent months claiming that you knew nothing about your son’s business  dealings, but the dimw… https://t.co/7gp8ffVsVp",PSigafoos2010
4350,RT @LucianoT1977: @JoeBiden @realDonaldTrump @cnnbrk @joe_warmington @CP24Breakfast  https://t.co/HTslbZGUIa,LucianoT1977
4351,"@JoeBiden Too thick-skinned, he will be arrested and imprisoned soon.",zhangyi6683
4352,@JoeBiden @realDonaldTrump @cnnbrk @joe_warmington @CP24Breakfast  https://t.co/HTslbZGUIa,LucianoT1977
4353,@JoeBiden #BidenHarris2020 #realDonaldTrump #COVID19 #Covid_19  #Biden2020 #Election2020 #Biden sounds like a man w… https://t.co/TiPwcUibq8,VoiceM14
4354,"RT @thollarkingz: @JoeBiden Buhari is planning a war on us, @CNN, @BBCNews, @UKGovNews pls help. Nigeria is on fire right now",Fkabadu_
4355,@JoeBiden What is it you are not going to drastically change about this country you say you love?  You're like a cr… https://t.co/2z8DY1RQYw,PHCommando
4356,"RT @LRPow79: @JoeBiden I deem Headed towards the election W/ a full head of steam He, @KamalaHarris &amp; team Will be ready DAY 1 W/ a PLAN No…",atinacarol
4357,@JoeBiden @KamalaHarris you need @glennkirschner2 as your AG to bring justice and credibility back to our legal sys… https://t.co/Vh2ZAxzLxD,HansPeterSnow
4358,RT @jjdpower1970: @JoeBiden (((((((((((. YOUR SON )))))))) https://t.co/R2iFdcPoDH,janedoe21931321
4359,@JoeBiden 🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼 Come out strong on your last debate. Keep including everyone not just Democratic Party voters.,ChrisR475
4360,RT @teransfam: @JoeBiden https://t.co/JJyYOPm3UP,JasminLucci
4361,@JoeBiden,b9d86161cc89425
4362,RT @Osekita: @JoeBiden @KamalaHarris  Help us in Nigeria please buhari is killing peaceful protesters having used bokoharam &amp; fulani herdsm…,Fkabadu_
4363,@JoeBiden @annepaezNOLA Great! Let's start by ending abortion.,Lance27286591
4364,RT @chrisswiggs: @JoeBiden is a fraud!,TuckerKinkade
4365,@JoeBiden You can’t even write your own tweet! You run America? The way the Left handles your son’s laptop reminds… https://t.co/ZCzOIgLuXB,chunchangli2
4366,@JoeBiden How about valuing the millions of Americans suffering with severe intractable chronic pain? You've been s… https://t.co/I7McvVExLr,ChronPainInAss
4367,RT @chdlstlsshl: @JoeBiden https://t.co/MM47uOu16S,OTPBTPFTPAR
4368,@JoeBiden not an organization????  https://t.co/W8UcoVcO2Q,Highlander64
4369,@JoeBiden Stop hiding . Answer the hard questions. Are you even Alive?,janedoe21931321
4370,@JoeBiden Pa fora trump https://t.co/t8W2ieKffl,AlexanderGU16
4371,@JoeBiden Joe Biden's 47years of racist records haunts him in november 2020. His supporters are shocked.. really sh… https://t.co/pnftd571Jz,IyamuOsayi
4372,@JoeBiden Huden Biden.   Wake up its time for your Prevagen!,Johnkel57228443
4373,"@JoeBiden On 13th October 2020, I predicted the victory for trump at a time when many opinion pollsters were predic… https://t.co/U6I7VP5wXf",AnthonyNyense
4374,RT @chdlstlsshl: @JoeBiden https://t.co/MM47uOu16S,chdlstlsshl
4375,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,Lodo61985756
4376,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,Bobadamshpp
4377,@JoeBiden Thief,TeenMick
4378,@JoeBiden Ask trump ABOUT: $17MM in his private Chinese bank acct appeared when became POTUS &amp; the 15MM in cash he… https://t.co/h2JwRHfZo8,RPC32
4379,"RT @BishesBrew: @JoeBiden After four years of Trump dividing America, Joe Biden will be president for all Americans, not just people who #v…",JasminLucci
4380,@JoeBiden Reasons Joe doesn't want to bring up the past:  He sponsored the crime bill His mentor was a KKK member H… https://t.co/hdUv8qG65m,wvuphil75
4381,RT @Kelly75595171: @JoeBiden YES ! VOTE BLUE 💙💙💙 https://t.co/lD7iiLx9Qq,smowberious
4382,@JoeBiden All I want to know is everything about you and hunter's Ukraine dealing and ohh yeah what's up with hunte… https://t.co/yOniwpzkQE,1america4me
4383,@JoeBiden Frack,v_bidet
4384,@JoeBiden The president is the last in the world to know what people really want and think.  James A. Garfield (183… https://t.co/EeAoOkeSVv,AAHLundgren1
4385,@JoeBiden And hopefully not see you or your wicked witch of a VP in office 🤞🏻,heyitstaay_
4386,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,Sightunseen0187
4387,@JoeBiden Hahahahahaha!!  This is hilarious.,Maxbps8
4388,@JoeBiden Laptop. Emails showing hunters payoffs and the BIG GUY getting his cut. No wonder China built military is… https://t.co/VBmi8Q3vME,thepoet39100164
4389,"@JoeBiden If you have a plan to save lives, why wait until after the election? Are you willing to let people die un… https://t.co/CwX8Nb3TR6",maverickairbrsh
4390,@JoeBiden GO JOE! https://t.co/7Bm6FgR76y,Jdavesmith0001
4391,@JoeBiden Jail for joe...,PRowan131
4392,"RT @dekawar: @JoeBiden Not going to happen, Joe. https://t.co/TVbVyTMF9r",badkitten757
4393,@JoeBiden HAha you are funny MAGA,helper05659445
4394,@JoeBiden So what are they saying?,gidgetOHIO
4395,@JoeBiden The world is behind you. F*** Trump !,linda56194722
4396,@JoeBiden You've just spent 47 years deviding that country. Now you want them to come together loyally because you reckon it's your turn???,GregWoo36283273
4397,@JoeBiden Beat him with what? 🤔,Rubin9Rubin
4398,RT @UltimateUniver2: @JoeBiden @neal_katyal Damn right https://t.co/2Zwo8tfu44,FreedomTruthand
4399,@JoeBiden Hypocrite.,PenalverJulio1
4400,@JoeBiden Esse Trump é um Bolsonaro mesmo!,marcormsilva
4401,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,annemarieeissa
4402,@JoeBiden Once you are in stripes,Greyrider57
4403,"@JoeBiden @realDonaldTrump Dr. Fauci has been a disaster since day one, he should have been let go a long time ago,… https://t.co/v8XG05MZhI",Clrwtrbch
4404,@JoeBiden I'm rooting for your victory here in Brazil! Good luck!,cs_caoshumano
4405,@JoeBiden No one denies that.  Quit trying to lie your way to The White House.  Tell us about Hunter,echo5gulf
4406,@JoeBiden  https://t.co/HH2IM27tRJ,MrJJonesyyy
4407,"@JoeBiden Hope so but it is an open election,the public will decide",phrones32081501
4408,"RT @Redacted1776: @JoeBiden Republicans must be SEETHING that Sam Elliot has done this ad for Biden, because he is featured in many right-w…",MSmeowsie
4409,@JoeBiden https://t.co/4PP8XcI1Dw,RobertS33541637
4410,RT @floggingcholly: @JoeBiden We should come together and answer some questions about why your son was walking around naked with a 14 year…,t_donaldson05
4411,@JoeBiden @CBSNews @ABC @NBC @MSNBC @CNN @NPR @PBS @USATODAY @FoxNews @OANN @politico  @newsmax @RealClearNews… https://t.co/QHqqVzKagM,SpiroSma
4412,@JoeBiden You and your party are the divisive ones in the country.,RNPhillipsiii
4413,"@JoeBiden MR. President, I think you should consider a place for Jeb Bush in your administration. Getting the Bush… https://t.co/hzTjwveFOB",rudyjoh82552454
4414,"@JoeBiden You're right, why don't you stop driving us apart?",charliemidnite
4415,@JoeBiden That is the mark of a true leader. Voting blue all the way yayy.,POnyeani
4416,"@JoeBiden, @HunterBiden, #LockThemUp! https://t.co/tC7RonGGyi",mdveritas
4417,"@JoeBiden @JoeBiden is a globalist, and this is his vision: https://t.co/MXUokEMijs",RonDellgren
4418,@JoeBiden #BidenHarris2020Landslide,tammy_wright61
4419,@JoeBiden https://t.co/4PP8XcI1Dw,RobertS33541637
4420,@JoeBiden What say you @BidenInsultBot,dj_beav
4421,@JoeBiden Wow. So inspiring. I think I read that on a bumper sticker once,hockeyfan10141
4422,@JoeBiden Yet you advocate not 'listening to scientists' about there only being 2 genders and that human life begins before birth? 🤪🤪🤪,PhobicCarrot
4423,RT @Maurice21468844: @JoeBiden #TrumpClown 🤡,70MilesPerHour
4424,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,70MilesPerHour
4425,@JoeBiden Better bring back numerous things from the Past that were DESTROYED by REPUBLICANS ‼️‼️😡😡😡😡😡😡😡😡😡😡😡😡,DanaBri85307317
4426,@JoeBiden Joe the idiot Biden,MonkeyRPG1992
4427,"RT @Patrykia: @JoeBiden Goldman Sachs says Democratic sweep would unleash 'substantially' more stimulus  A Democratic ""blue wave"" could coo…",70MilesPerHour
4428,RT @AngelaBelcamino: @JoeBiden I'm voting for Joe Biden so he doesn't ever have to say this again.   Who's with me?,LindaFr34807425
4429,@JoeBiden https://t.co/HvgdcMGPzq,0082ac968eaa410
4430,RT @EdwardLifegem: @JoeBiden https://t.co/k5NqKX6yQN,70MilesPerHour
4431,@JoeBiden https://t.co/k5NqKX6yQN,EdwardLifegem
4432,"RT @Patrykia: @JoeBiden Goldman Sachs says Democratic sweep would unleash 'substantially' more stimulus  A Democratic ""blue wave"" could coo…",simba_marie
4433,RT @TimRunsHisMouth: @JoeBiden Scientists say the following are signs of dementia: Memory loss. Mood Swings. Difficulty planning. Difficult…,roo_lowe
4434,@JoeBiden #TrumpClown 🤡,Maurice21468844
4435,"RT @DanielleCandela: @JoeBiden Nothing screams louder ""I am a complete loser"" than a over weight over the hill failed president, going on a…",christine_loule
4436,"@JoeBiden It's Alzheimer's disease, but I have run.  -Joseph Robinette Biden, Jr.",BloomNaggy
4437,@JoeBiden In your dreams Joe. 2 weeks you will be back in your basement. Trump will be in the White House and USA w… https://t.co/pthjSuGTVb,helper05659445
4438,RT @DaxGigandet: @JoeBiden What's your plan on finding the families of those kids in I.C.E detention centers &amp; getting them reunited?  And…,Michell45129550
4439,RT @TheFreedomFan: @JoeBiden Raising taxes crushes the economy.  I can’t believe that has to be said.,JonathonARozas
