,text,user
4669,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",BuckeyeVoter
4670,"RT @ScottPresler: @realDonaldTrump @pedsscrub I voted for you early &amp; in-person in Virginia.   Voted early, so I can spend Election Day get…",Micropan44
4671,"RT @ricksinger: @realDonaldTrump Yes, yes, we got it. You’re so pissed off about your little television moment.   But just outta curiosity.…",ricksinger
4672,@realDonaldTrump NOBODY MAKING OVER 400k EXCEPT YOUR FAMILY,jambalayababy
4673,@realDonaldTrump #VoteTrumpOut https://t.co/pdELgXfnhT,CNMack2015
4674,@realDonaldTrump #TotalCollapse #FakeNews  #VoteBidenHarrisToSaveAmerica2020,Brokenroad7
4675,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,Steph_Ponder
4676,"@realDonaldTrump Good, we need the revenue.  Hopefully Biden will help catch you up on your taxes to America, and less to China.",JanetLoeffler3
4677,@realDonaldTrump That's cute that you think all the early voteing is in your favor Spanky I suspect once the votes… https://t.co/c1MIoewP0y,rageinggranny
4678,@realDonaldTrump Thanks to your tax break we now have record national debt!!!  Record Debt!!!  Sound familiar??  Fr… https://t.co/RI7qS0aa9I,realgabefried
4679,"RT @CaslerNoel: @realDonaldTrump Joe Biden doesn’t snort Adderall and sh*t himself while ranting like a lunatic though, so there’s that Don…",sheltielove
4680,@realDonaldTrump No he is going to raise your taxes. Only over $ 400000. But hell you don't pay any taxes anyway be… https://t.co/O0Snepdk74,eppinger61
4681,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",carol_grenfell
4682,@realDonaldTrump So??,dreashaffer
4683,RT @soloyochapin: @realDonaldTrump Remember @realDonaldTrump ran away crying like a spoiled child when @LesleyRStahl @60Minutes asked quest…,MatsSimmons
4684,@realDonaldTrump #LiesAfterLies #DumpTrump #TrumpLiesAmericansDie #BidenHarris2020Landslide #TrumpVirus,2019HotMess2019
4685,@realDonaldTrump @BreitbartNews The GOP produced their greatest candidate he's racist vulgar belligerent and calls… https://t.co/v8LEERxTw4,crazypeople2
4686,"@realDonaldTrump Oooh, ""news"" reports from the TinFoil Hat Network.  That's persuasive.",AnotherShadowy
4687,@realDonaldTrump Talk about what you did and what you can do next term. Forget Biden. Where is the replacement for… https://t.co/KO3QzF2znP,RamG49752275
4688,"RT @murray_nyc: @realDonaldTrump Why is Donald Trump, the president of the USA, holding RALLIES around the nation as rates of COVID19 surge…",ckempf94
4689,RT @scientificrealm: @realDonaldTrump https://t.co/F5QoxLxf38,PutinsPussyCat
4690,"RT @dotgeneris: @realDonaldTrump Sir, the Nigeria governmen of Muhammadu Buhari ordered the killing of peaceful protesters last night at #l…",Rhino0000
4691,@realDonaldTrump Lier,larrygorman16
4692,"RT @HKrassenstein: @realDonaldTrump @BreitbartNews You literally have a bank account with the Chinese a communist party, and you literally…",Madmom42004988
4693,@realDonaldTrump https://t.co/LXJeRnrAz8,FH20_8
4694,RT @PissOffTrumpkin: @realDonaldTrump Couldn't hear ya over this... https://t.co/CNQ5tU4uuz,SSHobbs
4695,@realDonaldTrump Are you going to make their taxes “magically go away”? Because we already know how that goes with you.,MoisesIrizarry
4696,"@realDonaldTrump The men with her are wearing masks; and, shortly after, Leslie retrieved her mask and donned it. Y… https://t.co/ABnYvBXZw2",Nanasjt6
4697,"@realDonaldTrump @BreitbartNews It’s ok Donnie. You tried, sorta. But the job was way too big for you. Save your br… https://t.co/x591UDQ7vt",OGOPer
4698,"@realDonaldTrump Unfortunately, they are running away and moving to Texas, Florida or Tennessee and bringing their… https://t.co/jTA90l5BBM",maggiemagoroz
4699,@realDonaldTrump @BreitbartNews Breitbart News? Really? Oh and what all that about JOE having dirty dealings with C… https://t.co/tJMGcRBXPq,imjustmeTBD
4700,@realDonaldTrump @BreitbartNews 。,hans64
4701,@realDonaldTrump @Twitter Please remove this post as it is a LIE.,whatsnewpdq
4702,@realDonaldTrump What a shame for the US. While other countries are run by real politicians who stay together to fi… https://t.co/0HONHwy5Sd,CEliskases
4703,@realDonaldTrump Who's your source? Oann??? 😆 😆 🤣 😂 😹 😆,olympusindiana
4704,@realDonaldTrump You mean like all the taxes you paid to China? When you were cheating your fellow Americans by not paying taxes in the US?,FicWritrWannabe
4705,"@realDonaldTrump 1- A quoi vont servir ces impôts ? 2- Quel est la "" tranche "" des contribuables "" impactées ""… https://t.co/Cf1pwD2IhW",dXIXb2
4706,RT @jwpsr: @realDonaldTrump If you want to live in Peace Vote  for JOE ...hey did you know trump has a Bank Account in CHINA 🇨🇳 Pays taxes…,jwpsr
4707,RT @axidentaliberal: @realDonaldTrump @BreitbartNews Everybody else: Trump Must Answer Questions About His Bank Account in China  I like pr…,truthshallwhat
4708,@realDonaldTrump LOCK HIM UP. https://t.co/EblLbTCjmH,TrumpNewsPolls
4709,@realDonaldTrump views https://t.co/3fsqKpagdW,xgambnu
4710,@realDonaldTrump @BreitbartNews This line of BS is not going to get you re-elected. Try a comprehensive plan to fig… https://t.co/Tj1pRUsa87,SmithUsmith
4711,@realDonaldTrump Lying tiny handed 🍄🍆,juliaswife
4712,RT @scientificrealm: @realDonaldTrump https://t.co/F5QoxLxf38,eaglesnest1961
4713,@realDonaldTrump You cant read very well..can you. At this point Gumby or Pokey would be a better choice than you.… https://t.co/ClMGp6NkJ3,WittigAj
4714,"@realDonaldTrump While Trump attacks Lesley Stahl before his 60 Minutes interview airs, a reminder that he once tol… https://t.co/5e20CT1kqx",PissOffTrumpkin
4715,RT @HKrassenstein: @realDonaldTrump That’s a lie.  He’s not raising taxes unless you make over $400k.,Mabbes1408
4716,@realDonaldTrump @BreitbartNews Are you afraid for your SS benefits?,m_maryellen
4717,"@realDonaldTrump Trump International Hotels Management paid more than $ 188,000 in taxes in China between 2013 and… https://t.co/tlfppHCVxH",Legsware_Shop
4718,@realDonaldTrump @BreitbartNews You have a secret bank account in China that you didn’t disclose?  😂😂😂 can’t make t… https://t.co/5LtjFuQ9ZP,sevenheismans
4719,"RT @maryderrickart: @realDonaldTrump well considering the TAX CUT YOU PASSED ADDED TRILLIONS OF $$$$ TO THE NATIONAL DEBT, and now Covid ba…",klingensmith_j
4720,@realDonaldTrump So how are you going to pay of the $3TRILLION DEBT then?   Your only worth £1Bn,TylerVenables
4721,@realDonaldTrump THIS IS A LIE.,AlexinResist
4722,@realDonaldTrump @BreitbartNews CHINA BANK ACCOUNT,raseguin
4723,@realDonaldTrump @BreitbartNews https://t.co/BzyoXe4kGU,DannieM1
4724,"@realDonaldTrump You are not a source of information, #DisinfoDONALD. YOU are not THE NEWS! #FOHyouOvergrownPlaygroundBully",HK2K16_
4725,@realDonaldTrump Source?  Haha just kidding.,houseolee
4726,"RT @AynRandPaulRyan: @realDonaldTrump If you make more than $400,000, Biden will raise your taxes to pay to fix the shit you broke.  If you…",bonniemar
4727,@realDonaldTrump https://t.co/okFfPceQus,IrishRebel2019
4728,@realDonaldTrump https://t.co/14C9eKu878,DebraMAlbert1
4729,RT @ThomasEBrown3: @realDonaldTrump Trump Records Shed New Light on Chinese Business Pursuits via @nytimes https://t.co/Wg9nPw03jp,24sales2U
4730,"RT @mmpadellan: @realDonaldTrump @BreitbartNews Hey moronicus, I hate to interrupt your projection, but the payroll tax stunt you announced…",12357Prime
4731,@realDonaldTrump Lies!! You’re insane!!,VDaddy64
4732,"@realDonaldTrump Why did you kill 250,000 Americans? You didn't listen to scientists and God, you've listened to Satan.",Trump4Prison202
4733,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",kshimm72
4734,RT @eugenegu: @realDonaldTrump The interview went that badly that you feel compelled to do some damage control beforehand eh?,joette17351027
4735,@realDonaldTrump https://t.co/Aa2dkVuvjd,AlexPhD1
4736,@realDonaldTrump Don't mean to scare you but ratings for Sunday's @60Minutes are going to be huuuge.,GraceinVeritas
4737,@realDonaldTrump @BreitbartNews Let FBI register an FIR sgainst Jio Biden &amp; his son Hunter Biden..,Mohanla57035559
4738,@realDonaldTrump Only on your rich friends that you have the biggest tax cut to oh n yourself since you claim your a millionaire,RoweTeefortin
4739,RT @itsJeffTiedrich: @realDonaldTrump @BreitbartNews grifter with a secret Chinese bank account says what,kdom123
4740,@realDonaldTrump Reported as misleading.,Beenthere1834
4741,@realDonaldTrump Please we need your assistance in Nigeria #LekkitollgateMassacre,Deminiade
4742,RT @scientificrealm: @realDonaldTrump https://t.co/IAeZSt47HZ,eaglesnest1961
4743,@realDonaldTrump Please do NOT shoot any one on Fifth Ave - I do not want Matt Schlapp DOG to tell us well that was… https://t.co/04xIv8F5Ll,williamftomasic
4744,@realDonaldTrump I like Presidents who don’t lie! #VoteLikeYourLifeDependsOnIt #VoteEarly #VoteBidenHarrisToSaveAmerica,joyofliving17
4745,@realDonaldTrump @BreitbartNews https://t.co/oI2pl4Ubvo,carbunclejones
4746,@realDonaldTrump OANN? Really? Give us a break. https://t.co/Hv7uoNsqnF,hipper113
4747,@realDonaldTrump FALLING “IN LOVE” WITH NORTH KOREAN DICTATOR KIM JONG UN. VOTE!,Owaisalexraza_T
4748,RT @jeremynewberger: @realDonaldTrump I prefer Presidents who don’t walk out of tough interviews.,SallySi09070209
4749,RT @jeremynewberger: @realDonaldTrump SUBTEXT: Help me NRA! I am broke.,Nursecindy9
4750,@realDonaldTrump Only for them with income over $400K. Isn’t that fair?,khtweets71
4751,@realDonaldTrump As rapidly as the virus will miraculously dissappear.,Terry87609882
4752,"RT @luvtheusa76: @realDonaldTrump That’s really not what he said, for average Americans. We know you only care about the rich ones.",notmiprez
4753,"@realDonaldTrump The United States is now averaging 59,527 new coronavirus cases per day, the highest seven-day rol… https://t.co/zzU5Jis1Mw",JOSEPHESTEVES3
4754,RT @HKrassenstein: @realDonaldTrump That’s a lie.  He’s not raising taxes unless you make over $400k.,meeaz
4755,RT @MattTavner: @realDonaldTrump @BreitbartNews Trump-owned properties in the US have imported more than 8 tons of Chinese goods since Sept…,manuelj04289462
4756,"RT @mmpadellan: @realDonaldTrump @BreitbartNews Hey moronicus, I hate to interrupt your projection, but the payroll tax stunt you announced…",poppabugg
4757,RT @HKrassenstein: @realDonaldTrump @BreitbartNews All this time you were trying to say that Hunter Biden did business in China as a privat…,DruElicker
4758,@realDonaldTrump Do it! Post it!,slebitz
4759,RT @erikhalvorsen18: @realDonaldTrump https://t.co/l7OdhtcYJM,SenseNonprofit
4760,"RT @AynRandPaulRyan: @realDonaldTrump If you make more than $400,000, Biden will raise your taxes to pay to fix the shit you broke.  If you…",iproofer1
4761,"@realDonaldTrump @BreitbartNews If @realDonaldTrump is elected, the US will collapse under the weight of its own de… https://t.co/JbOsUWKqje",JoeHollywood16
4762,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,casullivan61
4763,"@realDonaldTrump Elect Joe Biden. Reject Donald Trump!  Our View: In 2016, we broke tradition in urging you not to… https://t.co/cEEr49Ehdq",seyedebrahimi_m
4764,"@realDonaldTrump While Trump attacks Lesley Stahl before his 60 Minutes interview airs, a reminder that he once tol… https://t.co/cFVa61kNSR",PissOffTrumpkin
4765,@realDonaldTrump You raised my taxes. Seems you just lowered them for your clan.,bigbob571
4766,@realDonaldTrump For those earning more than 400.000 Bucks ;-) That´s kinda fair...,Miramax_
4767,@realDonaldTrump @BreitbartNews Breitbart News 😂😂😂😂😂😂😂,TraceyH0521
4768,@realDonaldTrump Biden isn't against the second amendment. Why is a vote for you saving it?  STOP LYING!,RobertRDukes2
4769,"@realDonaldTrump  @LOLGOP   tRump is the ""HOLLOW"" man!  Empty of truth, empathy, conscience, morality, goodness, co… https://t.co/UKet5hBIHq",ToddS51405210
4770,"@realDonaldTrump Whatever you say, Big T. 😉",BlgNotorious
4771,@realDonaldTrump If you want to live in Peace Vote  for JOE ...hey did you know trump has a Bank Account in CHINA… https://t.co/AzOH7GXAC9,jwpsr
4772,"RT @jennerific713: @realDonaldTrump @BreitbartNews Speaking of Lesley Stahl, watch this throwback explaining why Trump demeans the media⚠️…",Evelynm57864806
4773,@realDonaldTrump @BreitbartNews Answer that Mr President: https://t.co/43VdQvMMdb,Majordizzel
4774,"RT @TheDailyEdge: @realDonaldTrump Two weeks before the election, we still don’t know what other secrets are buried in Trump’s tax returns,…",nayjax
4775,"RT @murray_nyc: @realDonaldTrump ELECTORAL INTRUSION  Yes, let's talk about that. Let's draw attention to the fact that Trump has just in t…",phyllis_gmai
4776,"@realDonaldTrump Yes, unfortunately, if we are earning over $400,000, we will have to pay more taxes to cover the b… https://t.co/Qg9jYF5iva",HeidyTL
4777,@realDonaldTrump No just yours asshole,Matthew03312099
4778,RT @eugenegu: @realDonaldTrump Trump wants to help the top 1% with trillions of dollars in corporate welfare while giving everyone else jus…,Christi24463334
4779,RT @scientificrealm: @realDonaldTrump https://t.co/RRQzdwyHYB,eaglesnest1961
4780,@realDonaldTrump Americans who actually care about our troops haven't forgotten you don't. #BountyGate https://t.co/1hLhbidecf,DitchDontheCon
4781,@realDonaldTrump Vote Biden to save everything!!,chumpmaster
4782,@realDonaldTrump @BreitbartNews https://t.co/sMtLXYPPbJ,Teonna10
4783,"@realDonaldTrump 当我和我的朋友讨论美国的大选时，我的另一位室友在厕所内一边拉屎一边大喊：""Trump！！！""",Yiranlin3
4784,"@realDonaldTrump Liar, liar your very fat pants will hopefully catch fire 🔥",mylesjkelly
4785,@realDonaldTrump @CARRIEGAGA123 @BreitbartNews You should start searching for countries without extradition treaties with the US....,bokauffmann
4786,"RT @murray_nyc: @realDonaldTrump ELECTORAL INTRUSION  Yes, let's talk about that. Let's draw attention to the fact that Trump has just in t…",steen_hagensen
4787,@realDonaldTrump Nope..economy is in the tanks.  Biden will raise taxes on the rich..that won't include you #FakeMillionaire,JoyDO55
4788,"@realDonaldTrump ""When I'm desperate, I just make stuff up and people believe it."" -Trump https://t.co/4ZWWAp5GB1",SleepingGiants4
4789,"@realdonaldtrump @MarkMeadows Since you're both crying over the 60 minutes interview, how about you both sit down f… https://t.co/xlNH5Ye8VF",cjkeller
4790,RT @ShelKel2: @realDonaldTrump @BreitbartNews So what about your secret bank account and Ivanka's trademarks?  Why did you pay more taxes i…,outofmemind
4791,@realDonaldTrump @BreitbartNews https://t.co/C4RkFA1Mn2,Americansforju3
4792,@realDonaldTrump https://t.co/rxzuVWcHPh,NanetteHendler
